key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes
5568,PROFILE OF MOOD STATES IN ADULT TYPE 1 DIABETES MELLITUS MEN AND WOMEN WITH DISEASE ONSET IN CHILDHOOD AND IN ADULTHOOD,2015,1,1,JOURNAL OF PEDIATRIC ENDOCRINOLOGY & METABOLISM,0334-018X,28,3,279,LASAITE L and OSTRAUSKAS R and ZALINKEVICIUS R and JURGEVICIENE N and RADZEVICIENE L,10.1515/JPEM-2014-0162,,WALTER DE GRUYTER GMBH,,, 
5569,THE EVOLUTIONARY ROOTS OF PSYCHOPATHY,2015,1,1,AGGRESSION AND VIOLENT BEHAVIOR,1359-1789,21,,85,DA SILVA DR and RIJO D and SALEKIN RT,10.1016/J.AVB.2015.01.006,,PERGAMON-ELSEVIER SCIENCE LTD,,, 
5570,FAMILY FUNCTIONING AND POSTTRAUMATIC GROWTH AMONG PARENTS AND YOUTH FOLLOWING WILDFIRE DISASTERS,2015,1,1,AMERICAN JOURNAL OF ORTHOPSYCHIATRY,0002-9432,85,2,191,FELIX E and AFIFI T and KIA-KEATING M and BROWN L and AFIFI W and REYES G,10.1037/ORT0000054,,AMER PSYCHOLOGICAL ASSOC,,, 
5571,"THE DEVELOPMENT, FACTOR STRUCTURE, AND VALIDATION OF THE SELF-CONCEPT AND IDENTITY MEASURE (SCIM): A SELF-REPORT ASSESSMENT OF CLINICAL IDENTITY DISTURBANCE",2015,1,1,JOURNAL OF PSYCHOPATHOLOGY AND BEHAVIORAL ASSESSMENT,0882-2689,37,1,122,KAUFMAN EA and CUNDIFF JM and CROWELL SE,10.1007/S10862-014-9441-2,,SPRINGER/PLENUM PUBLISHERS,,, 
5572,ASSESSMENT OF REPETITIVE NEGATIVE THINKING IN CHILDREN: THE PERSEVERATIVE THINKING QUESTIONNAIRE - CHILD VERSION (PTQ-C),2015,1,1,JOURNAL OF PSYCHOPATHOLOGY AND BEHAVIORAL ASSESSMENT,0882-2689,37,1,164,BIJTTEBIER P and RAES F and VASEY MW and BASTIN M and EHRING TW,10.1007/S10862-014-9446-X,,SPRINGER/PLENUM PUBLISHERS,,, 
5573,PUBERTAL TESTOSTERONE INFLUENCES THREAT-RELATED AMYGDALA-ORBITOFRONTAL CORTEX COUPLING,2015,1,1,SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE,1749-5016,10,3,408,SPIELBERG JM and FORBES EE and LADOUCEUR CD and WORTHMAN CM and OLINO TM and RYAN ND and DAHL RE,10.1093/SCAN/NSU062,,OXFORD UNIV PRESS,,, 
5574,HOW EFFECTIVE ARE EXPRESSIVE WRITING INTERVENTIONS FOR ADOLESCENTS? A META-ANALYTIC REVIEW,2015,1,1,CLINICAL PSYCHOLOGY REVIEW,0272-7358,36,,42,TRAVAGIN G and MARGOLA D and REVENSON TA,10.1016/J.CPR.2015.01.003,,PERGAMON-ELSEVIER SCIENCE LTD,,, 
5575,PAIN PERCEPTION IN FEMALE ADOLESCENTS WITH BORDERLINE PERSONALITY DISORDER,2015,1,1,EUROPEAN CHILD & ADOLESCENT PSYCHIATRY,1018-8827,24,3,351,LUDASCHER P and VON KALCKREUTH C and PARZER P and KAESS M and RESCH F and BOHUS M and SCHMAHL C and BRUNNER R,10.1007/S00787-014-0585-0,,SPRINGER,,, 
5576,DIALECTICAL BEHAVIOR THERAPY FOR ADOLESCENTS WITH BIPOLAR DISORDER: RESULTS FROM A PILOT RANDOMIZED TRIAL,2015,1,1,JOURNAL OF CHILD AND ADOLESCENT PSYCHOPHARMACOLOGY,1044-5463,25,2,140,GOLDSTEIN TR and FERSCH-PODRAT RK and RIVERA M and AXELSON DA and MERRANKO J and YU HF and BRENT DA and BIRMAHER B,10.1089/CAP.2013.0145,,"MARY ANN LIEBERT, INC",,, 
5577,"COGNITIVE, BEHAVIORAL AND GOAL ADJUSTMENT COPING AND DEPRESSIVE SYMPTOMS IN YOUNG PEOPLE WITH DIABETES: A SEARCH FOR INTERVENTION TARGETS FOR COPING SKILLS TRAINING",2015,1,1,JOURNAL OF CLINICAL PSYCHOLOGY IN MEDICAL SETTINGS,1068-9583,22,1,45,KRAAIJ V and GARNEFSKI N,10.1007/S10880-015-9417-8,,SPRINGER/PLENUM PUBLISHERS,,, 
5578,MENTAL HEALTH SCREENING IN KINDERGARTEN YOUTH: A MULTISTUDY EXAMINATION OF THE CONCURRENT AND DIAGNOSTIC VALIDITY OF THE IMPAIRMENT RATING SCALE,2015,1,1,PSYCHOLOGICAL ASSESSMENT,1040-3590,27,1,215,GIRIO-HERRERA E and DVORSKY MR and OWENS JS,10.1037/A0037787,,AMER PSYCHOLOGICAL ASSOC,,, 
5579,COMMON ELEMENTS OF ADOLESCENT PREVENTION PROGRAMS: MINIMIZING BURDEN WHILE MAXIMIZING REACH,2015,1,1,ADMINISTRATION AND POLICY IN MENTAL HEALTH AND MENTAL HEALTH SERVICES RESEARCH,0894-587X,42,2,209,BOUSTANI MM and FRAZIER SL and BECKER KD and BECHOR M and DINIZULU SM and HEDEMANN ER and OGLE RR and PASALICH DS,10.1007/S10488-014-0541-9,,SPRINGER,,, 
5580,"CHILD ABUSE EXPOSURE, EMOTION REGULATION, AND DRINKING REFUSAL SELF-EFFICACY: AN ANALYSIS OF PROBLEM DRINKING IN COLLEGE STUDENTS",2015,1,1,AMERICAN JOURNAL OF DRUG AND ALCOHOL ABUSE,0095-2990,41,2,188,KLANECKY AK and WOOLMAN EO and BECKER MM,10.3109/00952990.2014.998365,,TAYLOR & FRANCIS INC,,, 
5581,USING INTEGRA MINDFULNESS MARTIAL ARTS TO ADDRESS SELF-REGULATION CHALLENGES IN YOUTH WITH LEARNING DISABILITIES: A QUALITATIVE EXPLORATION,2015,1,1,JOURNAL OF CHILD AND FAMILY STUDIES,1062-1024,24,3,562,MILLIGAN K and BADALI P and SPIROIU F,10.1007/S10826-013-9868-1,,SPRINGER,,, 
5582,"ASSOCIATIONS AMONG PARENTAL STRESS, CHILD COMPETENCE, AND SCHOOL-READINESS: FINDINGS FROM THE PACE STUDY",2015,1,1,JOURNAL OF CHILD AND FAMILY STUDIES,1062-1024,24,3,649,SOLTIS K and DAVIDSON TM and MORELAND A and FELTON J and DUMAS JE,10.1007/S10826-013-9875-2,,SPRINGER,,, 
5583,MUSIC RECEPTION AND EMOTIONAL REGULATION IN ADOLESCENCE AND ADULTHOOD,2015,1,1,MUSICAE SCIENTIAE,1029-8649,19,1,111,LEIPOLD B and LOEPTHIEN T,10.1177/1029864915570354,,SAGE PUBLICATIONS LTD,,, 
5584,SELF-REPORTED DEPRESSION AND ANXIETY SYMPTOMS IN SCHOOL-AGED SINGAPOREAN CHILDREN,2015,1,1,ASIA-PACIFIC PSYCHIATRY,1758-5864,7,1,91,MAGIATI I and PONNIAH K and OOI YP and CHAN YH and FUNG D and WOO B,10.1111/APPY.12099,,WILEY-BLACKWELL,,, 
5585,THE INFLUENCE OF CAREGIVER DEPRESSION ON CHILDREN IN NON-RELATIVE FOSTER CARE VERSUS KINSHIP CARE PLACEMENTS,2015,1,1,MATERNAL AND CHILD HEALTH JOURNAL,1092-7875,19,3,459,GARCIA A and O'REILLY A and MATONE M and KIM M and LONG J and RUBIN DM,10.1007/S10995-014-1525-9,,SPRINGER/PLENUM PUBLISHERS,,, 
5586,MATERNAL PATTERNS OF MARIJUANA USE AND EARLY SEXUAL BEHAVIOR IN OFFSPRING OF TEENAGE MOTHERS,2015,1,1,MATERNAL AND CHILD HEALTH JOURNAL,1092-7875,19,3,626,DE GENNA NM and GOLDSCHMIDT L and CORNELIUS MD,10.1007/S10995-014-1550-8,,SPRINGER/PLENUM PUBLISHERS,,, 
5587,LONG-TERM EFFECTS OF FATHERS' DEPRESSED MOOD ON YOUTH INTERNALIZING SYMPTOMS IN EARLY ADULTHOOD,2015,1,1,JOURNAL OF RESEARCH ON ADOLESCENCE,1050-8392,25,1,151,REEB BT and WU EY and MARTIN MJ and GELARDI KL and CHAN SYS and CONGER KJ,10.1111/JORA.12112,,WILEY,,, 
5588,AGE-RELATED CHANGES IN REAPPRAISAL OF APPETITIVE CRAVINGS DURING ADOLESCENCE,2015,1,1,NEUROIMAGE,1053-8119,108,,173,GIULIANI NR and PFEIFER JH,10.1016/J.NEUROIMAGE.2014.12.037,,ACADEMIC PRESS INC ELSEVIER SCIENCE,,, 
5589,NEURAL ACTIVATION DURING ANTICIPATED PEER EVALUATION AND LABORATORY MEAL INTAKE IN OVERWEIGHT GIRLS WITH AND WITHOUT LOSS OF CONTROL EATING,2015,1,1,NEUROIMAGE,1053-8119,108,,343,JARCHO JM and TANOFSKY-KRAFF M and NELSON EE and ENGEL SG and VANNUCCI A and FIELD SE and ROMER AL and HANNALLAH L and BRADY S and DEMIDOWICH AP and SHOMAKER LB and COURVILLE AB and PINE DS and YANOVSKI JA,10.1016/J.NEUROIMAGE.2014.12.054,,ACADEMIC PRESS INC ELSEVIER SCIENCE,,, 
5590,"SHORT FUSED? ASSOCIATIONS BETWEEN WHITE MATTER CONNECTIONS, SEX STEROIDS, AND AGGRESSION ACROSS ADOLESCENCE",2015,1,1,HUMAN BRAIN MAPPING,1065-9471,36,3,1043,PEPER JS and DE REUS MA and VAN DEN HEUVEL MP and SCHUTTER DJLG,10.1002/HBM.22684,,WILEY,,, 
5591,IMMUNITY RESOURCES AND RISK FACTORS IN RELATION TO THE USE OF ALCOHOL AND MARIJUANA IN EARLY ADULTHOOD,2015,1,1,ALKOHOLIZM I NARKOMANIA-ALCHOHOLISM AND DRUG ADDITION,0867-4361,28,1,23,PILARSKA A and PILARSKI R,10.1016/J.ALKONA.2015.03.002,,ELSEVIER URBAN & PARTNER SP Z O O,,, 
5592,AN UPDATE ON ANXIETY IN YOUTH WITH AUTISM SPECTRUM DISORDERS,2015,1,1,CURRENT OPINION IN PSYCHIATRY,0951-7367,28,2,83,VASA RA and MAZUREK MO,10.1097/YCO.0000000000000133,,LIPPINCOTT WILLIAMS & WILKINS,,, 
5593,PARENTING INTERVENTIONS FOR CHILDHOOD CHRONIC ILLNESS: A REVIEW AND RECOMMENDATIONS FOR INTERVENTION DESIGN AND DELIVERY,2015,1,1,JOURNAL OF CHILD HEALTH CARE,1367-4935,19,1,5,MORAWSKA A and CALAM R and FRASER J,10.1177/1367493513496664,,SAGE PUBLICATIONS LTD,,, 
5594,ANNUAL RESEARCH REVIEW: SECULAR TRENDS IN CHILD AND ADOLESCENT MENTAL HEALTH,2015,1,1,JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,0021-9630,56,3,370,COLLISHAW S,10.1111/JCPP.12372,,WILEY,,, 
5595,CHILDHOOD PREDICTORS OF ADOLESCENT AND YOUNG ADULT OUTCOME IN ADHD,2015,1,1,JOURNAL OF PSYCHIATRIC RESEARCH,0022-3956,62,,92,CHEUNG CHM and RIJDIJK F and MCLOUGHLIN G and FARAONE SV and ASHERSON P and KUNTSI J,10.1016/J.JPSYCHIRES.2015.01.011,,PERGAMON-ELSEVIER SCIENCE LTD,,, 
5596,"IMPACT OF DIVORCE AND MOTHER'S PSYCHOLOGICAL WELL-BEING ON CHILDREN'S EMOTIONAL, BEHAVIORAL, AND SOCIAL COMPETENCES",2015,1,1,REVISTA DE CERCETARE SI INTERVENTIE SOCIALA,1583-3410,48,,69,JURMA AM,NA,,EXPERT PROJECTS PUBLISHING,,, 
5597,EXTERNALIZING BEHAVIOR AND EMOTION DYSREGULATION ARE INDICATORS OF TRANSMISSIBLE RISK FOR SUBSTANCE USE DISORDER,2015,1,1,ADDICTIVE BEHAVIORS,0306-4603,42,,57,KIRISCI L and TARTER R and RIDENOUR T and REYNOLDS M and HORNER M and VANYUKOV M,10.1016/J.ADDBEH.2014.10.028,,PERGAMON-ELSEVIER SCIENCE LTD,,, 
5598,PRENATAL MATERNAL DEPRESSION ALTERS AMYGDALA FUNCTIONAL CONNECTIVITY IN 6-MONTH-OLD INFANTS,2015,1,1,TRANSLATIONAL PSYCHIATRY,2158-3188,5,,NA,QIU A and ANH TT and LI Y and CHEN H and RIFKIN-GRABOI A and BROEKMAN BFP and KWEK K and SAW SM and CHONG YS and GLUCKMAN PD and FORTIER MV and MEANEY MJ,10.1038/TP.2015.3,,NATURE PUBLISHING GROUP,,, 
5599,EMOTION REGULATION IN ADOLESCENTS WITH CONDUCT DISORDER AND CONTROLS,2015,1,1,ENCEPHALE-REVUE DE PSYCHIATRIE CLINIQUE BIOLOGIQUE ET THERAPEUTIQUE,0013-7006,41,1,62,DEBORDE AS and MAURY SV and AITEL S,10.1016/J.ENCEP.2014.01.002,,MASSON EDITEUR,,, 
5600,INHIBITORY CONTROL IN PEOPLE WHO SELF-INJURE: EVIDENCE FOR IMPAIRMENT AND ENHANCEMENT,2015,1,1,PSYCHIATRY RESEARCH,0165-1781,225,3,631,ALLEN KJD and HOOLEY JM,10.1016/J.PSYCHRES.2014.11.033,,ELSEVIER IRELAND LTD,,, 
5601,MAINTENANCE OF PARASYMPATHETIC INHIBITION FOLLOWING EMOTIONAL INDUCTION IN PATIENTS WITH RESTRICTIVE TYPE ANOREXIA NERVOSA,2015,1,1,PSYCHIATRY RESEARCH,0165-1781,225,3,651,ROMMEL D and NANDRINO JL and DE JONCKHEERE J and SWIERCZEK M and DODIN V and LOGIER R,10.1016/J.PSYCHRES.2014.11.030,,ELSEVIER IRELAND LTD,,, 
5602,HEART RATE VARIABILITY DURING ADOLESCENT AND ADULT SOCIAL INTERACTIONS: A META-ANALYSIS,2015,1,1,BIOLOGICAL PSYCHOLOGY,0301-0511,105,,43,SHAHRESTANI S and STEWART EM and QUINTANA DS and HICKIE IB and GUASTELLA AJ,10.1016/J.BIOPSYCHO.2014.12.012,,ELSEVIER SCIENCE BV,,, 
5603,QUALITY OF LIFE OF ADULT MEN WITH DUCHENNE MUSCULAR DYSTROPHY IN THE NETHERLANDS: IMPLICATIONS FOR CARE,2015,1,1,JOURNAL OF REHABILITATION MEDICINE,1650-1977,47,2,161,PANGALILA RF and VAN DEN BOS GAM and BARTELS B and BERGEN MP and KAMPELMACHER MJ and STAM HJ and ROEBROECK ME,10.2340/16501977-1898,,FOUNDATION REHABILITATION INFORMATION,,, 
5604,THE ENHANCING CONNECTIONS PROGRAM: A SIX-STATE RANDOMIZED CLINICAL TRIAL OF A CANCER PARENTING PROGRAM,2015,1,1,JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,0022-006X,83,1,12,LEWIS FM and BRANDT PA and COCHRANE BB and GRIFFITH KA and GRANT M and HAASE JE and HOULDIN AD and POST-WHITE J and ZAHLIS EH and SHANDS ME,10.1037/A0038219,,AMER PSYCHOLOGICAL ASSOC,,, 
5605,COGNITIVE REAPPRAISAL OF PEER REJECTION IN DEPRESSED VERSUS NON-DEPRESSED ADOLESCENTS: FUNCTIONAL CONNECTIVITY DIFFERENCES,2015,1,1,JOURNAL OF PSYCHIATRIC RESEARCH,0022-3956,61,,73,PLATT B and CAMPBELL CA and JAMES AC and MURPHY SE and COOPER MJ and LAU JYF,10.1016/J.JPSYCHIRES.2014.11.016,,PERGAMON-ELSEVIER SCIENCE LTD,,, 
5606,INCIDENCE AND RISK FACTORS FOR CATARACT AFTER HAEMATOPOIETIC STEM CELL TRANSPLANTATION FOR CHILDHOOD LEUKAEMIA: AN LEA STUDY,2015,1,1,BRITISH JOURNAL OF HAEMATOLOGY,0007-1048,168,4,518,HORWITZ M and AUQUIER P and BARLOGIS V and CONTET A and POIREE M and KANOLD J and BERTRAND Y and PLANTAZ D and GALAMBRUN C and BERBIS J and VILLES V and CHASTAGNER P and SIRVENT N and OUDIN C and MICHEL G,10.1111/BJH.13148,,WILEY-BLACKWELL,,, 
5607,PROSPECTIVE ASSOCIATIONS BETWEEN LONELINESS AND EMOTIONAL INTELLIGENCE,2015,1,1,JOURNAL OF ADOLESCENCE,0140-1971,39,,40,WOLS A and SCHOLTE RHJ and QUALTER P,10.1016/J.ADOLESCENCE.2014.12.007,,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,,, 
5608,"EASY TO REMEMBER, DIFFICULT TO FORGET: THE DEVELOPMENT OF FEAR REGULATION",2015,1,1,DEVELOPMENTAL COGNITIVE NEUROSCIENCE,1878-9293,11,,42,JOHNSON DC and CASEY BJ,10.1016/J.DCN.2014.07.006,,ELSEVIER SCI LTD,,, 
5609,PROMOTING OPTIMAL DEVELOPMENT: SCREENING FOR BEHAVIORAL AND EMOTIONAL PROBLEMS,2015,1,1,PEDIATRICS,0031-4005,135,2,384,WEITZMAN C and WEGNER L,10.1542/PEDS.2014-3716,,AMER ACAD PEDIATRICS,,, 
5610,DEVELOPMENTAL LEVEL AND PSYCHOPATHOLOGY: COMPARING CHILDREN WITH DEVELOPMENTAL DELAYS TO CHRONOLOGICAL AND MENTAL AGE MATCHED CONTROLS,2015,1,1,RESEARCH IN DEVELOPMENTAL DISABILITIES,0891-4222,37,,143,CAPLAN B and NEECE CL and BAKER BL,10.1016/J.RIDD.2014.10.045,,PERGAMON-ELSEVIER SCIENCE LTD,,, 
5611,LONGITUDINAL EFFECTS OF PSYCHOLOGICAL SYMPTOMS ON NON-SUICIDAL SELF-INJURY: A DIFFERENCE BETWEEN ADOLESCENTS AND YOUNG ADULTS IN CHINA,2015,1,1,SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY,0933-7954,50,2,237,WAN YH and XU SJ and CHEN J and HU CL and TAO FB,10.1007/S00127-014-0917-X,,SPRINGER HEIDELBERG,,, 
5612,ANXIETY DISORDER SYMPTOMS IN CHINESE PRESCHOOL CHILDREN,2015,1,1,CHILD PSYCHIATRY & HUMAN DEVELOPMENT,0009-398X,46,1,158,WANG MF and ZHAO JX,10.1007/S10578-014-0461-7,,SPRINGER,,, 
5613,IMPACTS OF FAMILY AND COMMUNITY VIOLENCE EXPOSURE ON CHILD COPING AND MENTAL HEALTH,2015,1,1,JOURNAL OF ABNORMAL CHILD PSYCHOLOGY,0091-0627,43,2,203,MOHAMMAD ET and SHAPIRO ER and WAINWRIGHT LD and CARTER AS,10.1007/S10802-014-9889-2,,SPRINGER/PLENUM PUBLISHERS,,, 
5614,ATTENTION-DEFICIT/HYPERACTIVITY DISORDER AND SOCIAL SKILLS IN YOUTH: A MODERATED MEDIATION MODEL OF EMOTION DYSREGULATION AND DEPRESSION,2015,1,1,JOURNAL OF ABNORMAL CHILD PSYCHOLOGY,0091-0627,43,2,283,BUNFORD N and EVANS SW and BECKER SP and LANGBERG JM,10.1007/S10802-014-9909-2,,SPRINGER/PLENUM PUBLISHERS,,, 
5615,MIGRANT STATUS AND CHILD AND ADOLESCENT PSYCHOLOGICAL WELL-BEING: EVIDENCE FROM HONG KONG'S 'CHILDREN OF 1997' BIRTH COHORT,2015,1,1,JOURNAL OF EPIDEMIOLOGY AND COMMUNITY HEALTH,0143-005X,69,2,156,LEUNG CY and LEUNG GM and SCHOOLING CM,10.1136/JECH-2014-204429,,BMJ PUBLISHING GROUP,,, 
5616,RESILIENCE AS REGULATION OF DEVELOPMENTAL AND FAMILY PROCESSES,2015,1,1,FAMILY RELATIONS,0197-6664,64,1,153,MACPHEE D and LUNKENHEIMER E and RIGGS N,10.1111/FARE.12100,,WILEY,,, 
5617,TRAIT SELF-CONTROL PREDICTS ADOLESCENTS' EXPOSURE AND REACTIVITY TO DAILY STRESSFUL EVENTS,2015,1,1,JOURNAL OF PERSONALITY,0022-3506,83,1,69,GALLA BM and WOOD JJ,10.1111/JOPY.12083,,WILEY,,, 
5618,DAILY MOOD AND SLEEP: RECIPROCAL RELATIONS AND LINKS WITH ADJUSTMENT PROBLEMS,2015,1,1,JOURNAL OF SLEEP RESEARCH,0962-1105,24,1,24,KOUROS CD and EL-SHEIKH M,10.1111/JSR.12226,,WILEY-BLACKWELL,,, 
5619,A LONGITUDINAL EXAMINATION OF THE BIDIRECTIONAL ASSOCIATION BETWEEN SLEEP PROBLEMS AND SOCIAL TIES AT UNIVERSITY: THE MEDIATING ROLE OF EMOTION REGULATION,2015,1,1,JOURNAL OF YOUTH AND ADOLESCENCE,0047-2891,44,2,317,TAVERNIER R and WILLOUGHBY T,10.1007/S10964-014-0107-X,,SPRINGER/PLENUM PUBLISHERS,,, 
5620,"TRAJECTORIES OF POSTTRAUMATIC STRESS SYMPTOMS (PTSS) AFTER MAJOR WAR AMONG PALESTINIAN CHILDREN: TRAUMA, FAMILY- AND CHILD-RELATED PREDICTORS",2015,1,1,JOURNAL OF AFFECTIVE DISORDERS,0165-0327,172,,133,PUNAMAKI RL and PALOSAARI E and DIAB M and PELTONEN K and QOUTA SR,10.1016/J.JAD.2014.09.021,,ELSEVIER SCIENCE BV,,, 
5621,EMOTION REGULATION IN CHILDREN AND ADOLESCENTS WITH AUTISM SPECTRUM DISORDER,2015,1,1,AUTISM RESEARCH,1939-3792,8,1,9,SAMSON AC and HARDAN AY and PODELL RW and PHILLIPS JM and GROSS JJ,10.1002/AUR.1387,,WILEY,,, 
5622,"PROMOTING RESILIENCE AMONG MALTREATED YOUTH USING MEDITATION, YOGA, TAI CHI AND QIGONG: A SCOPING REVIEW OF THE LITERATURE",2015,1,1,CHILD AND ADOLESCENT SOCIAL WORK JOURNAL,0738-0151,32,1,17,WAECHTER RL and WEKERLE C,10.1007/S10560-014-0356-2,,SPRINGER,,, 
5623,"ETHNIC BACKGROUND, SOCIOECONOMIC STATUS, AND PROBLEM SEVERITY AS DROPOUT RISK FACTORS IN PSYCHOTHERAPY WITH YOUTH",2015,1,1,CHILD & YOUTH CARE FORUM,1053-1890,44,1,1,DE HAAN AM and BOON AE and VERMEIREN RRJM and HOEVE M and DE JONG JTVM,10.1007/S10566-014-9266-X,,SPRINGER,,, 
5624,HOW THE PHYSICAL SIMILARITY OF AVATARS CAN INFLUENCE THE LEARNING OF EMOTION REGULATION STRATEGIES IN TEENAGERS,2015,1,1,COMPUTERS IN HUMAN BEHAVIOR,0747-5632,43,,101,WRZESIEN M and RODRIGUEZ A and REY B and ALCANIZ M and BANOS RM and VARA MD,10.1016/J.CHB.2014.09.024,,PERGAMON-ELSEVIER SCIENCE LTD,,, 
5625,"THE RELATIONSHIP BETWEEN MATERNAL DEPRESSIVE, ANXIOUS, AND STRESS SYMPTOMS DURING PREGNANCY AND ADULT OFFSPRING BEHAVIORAL AND EMOTIONAL PROBLEMS",2015,1,1,DEPRESSION AND ANXIETY,1091-4269,32,2,82,BETTS KS and WILLIAMS GM and NAJMAN JM and ALATI R,10.1002/DA.22272,,WILEY,,, 
5626,EARLY-LIFE STRESS INDUCES ANXIETY-LIKE BEHAVIORS AND ACTIVITY IMBALANCES IN THE MEDIAL PREFRONTAL CORTEX AND AMYGDALA IN ADULT RATS,2015,1,1,EUROPEAN JOURNAL OF NEUROSCIENCE,0953-816X,41,4,442,ISHIKAWA J and NISHIMURA R and ISHIKAWA A,10.1111/EJN.12825,,WILEY,,," RAYYAN-INCLUSION: {""Caspar""=>""Excluded""}"
5627,SEXUAL DISCOUNTING AMONG HIGH-RISK YOUTH AGES 18-24: IMPLICATIONS FOR SEXUAL AND SUBSTANCE USE RISK BEHAVIORS,2015,1,1,EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY,1064-1297,23,1,49,DARIOTIS JK and JOHNSON MW,10.1037/A0038399,,AMER PSYCHOLOGICAL ASSOC,,, 
5628,EMOTION REGULATION AS A MEDIATOR IN THE RELATIONSHIP BETWEEN ATTACHMENT AND DEPRESSIVE SYMPTOMATOLOGY: A SYSTEMATIC REVIEW,2015,1,1,JOURNAL OF AFFECTIVE DISORDERS,0165-0327,172,,428,MALIK S and WELLS A and WITTKOWSKI A,10.1016/J.JAD.2014.10.007,,ELSEVIER,,, 
5629,IMPACT OF VIOLENT VIDEO GAMES ON THE SOCIAL BEHAVIORS OF ADOLESCENTS: THE MEDIATING ROLE OF EMOTIONAL COMPETENCE,2015,1,1,SCHOOL PSYCHOLOGY INTERNATIONAL,0143-0343,36,1,94,YOU S and KIM E and NO U,10.1177/0143034314562921,,SAGE PUBLICATIONS LTD,,, 
5630,DECREASED AMYGDALA-INSULA RESTING STATE CONNECTIVITY IN BEHAVIORALLY AND EMOTIONALLY DYSREGULATED YOUTH,2015,1,1,PSYCHIATRY RESEARCH-NEUROIMAGING,0925-4927,231,1,77,BEBKO G and BERTOCCI M and CHASE H and DWOJAK A and BONAR L and ALMEIDA J and PERLMAN SB and VERSACE A and SCHIRDA C and TRAVIS M and GILL MK and DEMETER C and DIWADKAR V and SUNSHINE J and HOLLAND S and KOWATCH R and BIRMAHER B and AXELSON D and HORWITZ S and FRAZIER T and ARNOLD LE and FRISTAD M and YOUNGSTROM E and FINDLING R and PHILLIPS ML,10.1016/J.PSCYCHRESNS.2014.10.015,,ELSEVIER IRELAND LTD,,, 
5631,THE RELATIONSHIP BETWEEN INTERNALISING SYMPTOM DEVELOPMENT AND ACADEMIC ATTAINMENT IN EARLY ADOLESCENCE,2015,1,1,PLOS ONE,1932-6203,10,1,NA,PATALAY P and DEIGHTON J and FONAGY P and WOLPERT M,10.1371/JOURNAL.PONE.0116821,,PUBLIC LIBRARY SCIENCE,,, 
5632,"CORRELATES OF PSYCHOLOGICAL FUNCTIONING OF HOMELESS YOUTH IN ACCRA, GHANA: A CROSS-SECTIONAL STUDY",2015,1,1,INTERNATIONAL JOURNAL OF MENTAL HEALTH SYSTEMS,1752-4458,9,,NA,ASANTE KO and MEYER-WEITZ A and PETERSEN I,10.1186/1752-4458-9-1,,BMC,,, 
5633,FROM ADOLESCENCE TO OLD AGE: DEVELOPMENTAL PERSPECTIVES ON THE EXTENDED PROCESS MODEL OF EMOTION REGULATION,2015,1,1,PSYCHOLOGICAL INQUIRY,1047-840X,26,1,99,RIEDIGER M and LUONG G,10.1080/1047840X.2015.962443,,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",,, 
5634,SOCIO-EMOTIONAL PROBLEMS IN BOYS WITH SEX CHROMOSOME ANEUPLOIDIES COMPARED TO A CLINICAL SAMPLE,2015,1,1,CHILDRENS HEALTH CARE,0273-9615,44,1,40,FJERMESTAD KW and STOKKE S and WERGELAND GJH and ANTICICH S and HAUGLAND BSM and HAVIK OE and HEIERVANG ER,10.1080/02739615.2013.876538,,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",,, 
5635,DAILY HASSLES AND DEPRESSION IN INDIVIDUALS WITH COGNITIVE VULNERABILITY TO DEPRESSION: THE MEDIATING ROLE OF MALADAPTIVE COGNITIVE EMOTION REGULATION STRATEGIES,2015,1,1,NORDIC PSYCHOLOGY,1901-2276,67,1,87,YAN J and KONG TZ and HE YN and MCWHINNIE CM and YAO SQ and XIAO J,10.1080/19012276.2014.957717,,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",,, 
5636,EVIDENCE-BASED PSYCHOSOCIAL TREATMENTS FOR SELF-INJURIOUS THOUGHTS AND BEHAVIORS IN YOUTH,2015,1,1,JOURNAL OF CLINICAL CHILD AND ADOLESCENT PSYCHOLOGY,1537-4416,44,1,1,GLENN CR and FRANKLIN JC and NOCK MK,10.1080/15374416.2014.945211,,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",,, 
5637,"CROSS-LAGGED RELATIONS AMONG PARENTING, CHILDREN'S EMOTION REGULATION, AND PSYCHOSOCIAL ADJUSTMENT IN EARLY ADOLESCENCE",2015,1,1,JOURNAL OF CLINICAL CHILD AND ADOLESCENT PSYCHOLOGY,1537-4416,44,1,93,OTTERPOHL N and WILD E,10.1080/15374416.2013.862802,,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",,, 
